arm,draw,n_kept,n_pool,dataset,auroc,accuracy,tpr_at_fpr,fpr
arm3,1,221,246,anthropic_hh_balanced,0.9596316637796577,0.8914209115281502,0.6414209115281502,0.01
arm3,1,221,246,mt_balanced,0.7806949256611553,0.7284768211920529,0.15562913907284767,0.01
arm3,1,221,246,mts_balanced,0.8761492698756085,0.7790697674418605,0.0,0.01
arm3,1,221,246,toolace_balanced,0.8117626532233516,0.5858310626702997,0.07356948228882834,0.01
arm3,1,221,246,mean,0.8570596281349433,0.7461996407080909,0.21765488322245655,0.01
arm3,2,221,246,anthropic_hh_balanced,0.9537295423671557,0.8726541554959786,0.5884718498659517,0.01
arm3,2,221,246,mt_balanced,0.8383294592342441,0.7665562913907285,0.0,0.01
arm3,2,221,246,mts_balanced,0.9053542455381287,0.7325581395348837,0.0,0.01
arm3,2,221,246,toolace_balanced,0.7963382310359421,0.5340599455040872,0.05722070844686648,0.01
arm3,2,221,246,mean,0.8734378695438676,0.7264571329814195,0.16142313957820453,0.01
arm3,3,221,246,anthropic_hh_balanced,0.9370067527258875,0.8160187667560321,0.4772117962466488,0.01
arm3,3,221,246,mt_balanced,0.8026895750186396,0.7301324503311258,0.0,0.01
arm3,3,221,246,mts_balanced,0.9340183883180098,0.8372093023255814,0.0,0.01
arm3,3,221,246,toolace_balanced,0.8155046069092502,0.5681198910081744,0.14986376021798364,0.01
arm3,3,221,246,mean,0.8723048307429467,0.7378701026052286,0.1567688891161581,0.01
arm3,4,221,246,anthropic_hh_balanced,0.9517792390515276,0.8806970509383378,0.5851206434316354,0.01
arm3,4,221,246,mt_balanced,0.8563495022148151,0.7698675496688742,0.0,0.01
arm3,4,221,246,mts_balanced,0.9332071389940508,0.7674418604651163,0.0,0.01
arm3,4,221,246,toolace_balanced,0.8029126357757501,0.5722070844686649,0.08446866485013624,0.01
arm3,4,221,246,mean,0.886062129009036,0.7475533863852484,0.16739732707044291,0.01
arm3,5,221,246,anthropic_hh_balanced,0.9479172656311768,0.868632707774799,0.5697050938337802,0.01
arm3,5,221,246,mt_balanced,0.862253848515416,0.7715231788079471,0.0,0.01
arm3,5,221,246,mts_balanced,0.944835045970795,0.7790697674418605,0.0,0.01
arm3,5,221,246,toolace_balanced,0.7630318734269317,0.553133514986376,0.021798365122615803,0.01
arm3,5,221,246,mean,0.8795095083860798,0.7430897922527456,0.147875864739099,0.01
arm3,6,221,246,anthropic_hh_balanced,0.9637777709895133,0.8796916890080428,0.5938337801608579,0.01
arm3,6,221,246,mt_balanced,0.8993300732424017,0.8360927152317881,0.11258278145695365,0.01
arm3,6,221,246,mts_balanced,0.9729583558680368,0.7790697674418605,0.0,0.01
arm3,6,221,246,toolace_balanced,0.8056077333709509,0.5367847411444142,0.07084468664850137,0.01
arm3,6,221,246,mean,0.9104184833677256,0.7579097282065264,0.19431531206657823,0.01
arm3,7,221,246,anthropic_hh_balanced,0.9535228996111523,0.8696380697050938,0.5348525469168901,0.01
arm3,7,221,246,mt_balanced,0.8263508179465813,0.75,0.0,0.01
arm3,7,221,246,mts_balanced,0.9383450513791238,0.8372093023255814,0.0,0.01
arm3,7,221,246,toolace_balanced,0.7904802916348032,0.5708446866485014,0.035422343324250684,0.01
arm3,7,221,246,mean,0.8771747651429151,0.7569230146697942,0.1425687225602852,0.01
arm4,0,225,250,anthropic_hh_balanced,0.9025515438909214,0.670911528150134,0.29423592493297585,0.01
arm4,0,225,250,mt_balanced,0.9439662734090609,0.8195364238410596,0.2682119205298013,0.01
arm4,0,225,250,mts_balanced,0.9848566792861005,0.9186046511627907,0.0,0.01
arm4,0,225,250,toolace_balanced,0.7617882677872727,0.5163487738419619,0.21525885558583105,0.01
arm4,0,225,250,mean,0.8982906910933388,0.7313503442489865,0.19442667526215204,0.01
arm4,1,225,250,anthropic_hh_balanced,0.8961316925299543,0.7392761394101877,0.2868632707774799,0.01
arm4,1,225,250,mt_balanced,0.9300907854918643,0.8576158940397351,0.0,0.01
arm4,1,225,250,mts_balanced,0.9651162790697675,0.9069767441860465,0.0,0.01
arm4,1,225,250,toolace_balanced,0.7745361536576855,0.5354223433242506,0.16621253405994552,0.01
arm4,1,225,250,mean,0.8914687276873179,0.759822780240055,0.11326895120935636,0.01
arm4,2,225,250,anthropic_hh_balanced,0.9150013207167449,0.7751340482573726,0.29691689008042893,0.01
arm4,2,225,250,mt_balanced,0.9413238454453752,0.8559602649006622,0.31788079470198677,0.01
arm4,2,225,250,mts_balanced,0.96322336398053,0.9186046511627907,0.0,0.01
arm4,2,225,250,toolace_balanced,0.773043826890095,0.5245231607629428,0.19346049046321526,0.01
arm4,2,225,250,mean,0.8981480892581862,0.7685555312709421,0.20206454381140773,0.01
arm4,3,225,250,anthropic_hh_balanced,0.8833649886076951,0.7302278820375335,0.24664879356568364,0.01
arm4,3,225,250,mt_balanced,0.9586476470330249,0.8658940397350994,0.36423841059602646,0.01
arm4,3,225,250,mts_balanced,0.9605191995673338,0.8953488372093024,0.0,0.01
arm4,3,225,250,toolace_balanced,0.7664397241051608,0.5122615803814714,0.2016348773841962,0.01
arm4,3,225,250,mean,0.8922428898283037,0.7509330848408518,0.20313052038647658,0.01
arm4,4,225,250,anthropic_hh_balanced,0.8832196648434187,0.7151474530831099,0.24195710455764075,0.01
arm4,4,225,250,mt_balanced,0.934202447261085,0.8725165562913907,0.31456953642384106,0.01
arm4,4,225,250,mts_balanced,0.9670091941590049,0.8953488372093024,0.0,0.01
arm4,4,225,250,toolace_balanced,0.7582207901164906,0.510899182561308,0.19618528610354224,0.01
arm4,4,225,250,mean,0.8856630240949998,0.7484780072862777,0.188177981771256,0.01
arm4,5,225,250,anthropic_hh_balanced,0.889614135083268,0.7416219839142091,0.3089812332439678,0.01
arm4,5,225,250,mt_balanced,0.9474858558835139,0.8658940397350994,0.23178807947019867,0.01
arm4,5,225,250,mts_balanced,0.9870200108166577,0.9302325581395349,0.0,0.01
arm4,5,225,250,toolace_balanced,0.7622857100431364,0.5245231607629428,0.2506811989100817,0.01
arm4,5,225,250,mean,0.8966014279566439,0.7655679356379466,0.19786262790606207,0.01
arm4,6,225,250,anthropic_hh_balanced,0.8609361635604367,0.7101206434316354,0.1970509383378016,0.01
arm4,6,225,250,mt_balanced,0.9482972238059734,0.8096026490066225,0.4271523178807947,0.01
arm4,6,225,250,mts_balanced,0.9799891833423472,0.8837209302325582,0.0,0.01
arm4,6,225,250,toolace_balanced,0.7221228162656192,0.5204359673024523,0.13896457765667575,0.01
arm4,6,225,250,mean,0.8778363467435941,0.7309700474933172,0.19079195846881802,0.01
arm4,7,225,250,anthropic_hh_balanced,0.855162520035363,0.6685656836461126,0.20241286863270777,0.01
arm4,7,225,250,mt_balanced,0.9480724529625894,0.8509933774834437,0.3079470198675497,0.01
arm4,7,225,250,mts_balanced,0.9843158464034614,0.9302325581395349,0.0,0.01
arm4,7,225,250,toolace_balanced,0.7622188894416024,0.5136239782016349,0.18256130790190736,0.01
arm4,7,225,250,mean,0.8874424272107541,0.7408538993676814,0.17323029910054122,0.01
arm5,0,148,164,anthropic_hh_balanced,0.922041549569105,0.7932305630026809,0.42560321715817695,0.01
arm5,0,148,164,mt_balanced,0.9323823516512433,0.8526490066225165,0.31456953642384106,0.01
arm5,0,148,164,mts_balanced,0.9821525148729042,0.8488372093023255,0.0,0.01
arm5,0,148,164,toolace_balanced,0.8135371114196408,0.6062670299727521,0.22888283378746593,0.01
arm5,0,148,164,mean,0.9125283818782233,0.7752459522250688,0.24226389684237098,0.01
arm5,1,148,164,anthropic_hh_balanced,0.9072481743561731,0.7744638069705094,0.443029490616622,0.01
arm5,1,148,164,mt_balanced,0.8715297574667777,0.6655629139072847,0.32781456953642385,0.01
arm5,1,148,164,mts_balanced,0.9578150351541374,0.872093023255814,0.0,0.01
arm5,1,148,164,toolace_balanced,0.795228266599351,0.6757493188010899,0.16893732970027248,0.01
arm5,1,148,164,mean,0.8829553083941097,0.7469672657336746,0.23494534746332957,0.01
arm5,2,148,164,anthropic_hh_balanced,0.9418228766109151,0.8488605898123325,0.4550938337801609,0.01
arm5,2,148,164,mt_balanced,0.9057881233279242,0.7947019867549668,0.24834437086092714,0.01
arm5,2,148,164,mts_balanced,0.9751216873985938,0.8837209302325582,0.0,0.01
arm5,2,148,164,toolace_balanced,0.794315051711721,0.6198910081743869,0.1989100817438692,0.01
arm5,2,148,164,mean,0.9042619347622884,0.7867936287435612,0.2255870715962393,0.01
arm5,3,148,164,anthropic_hh_balanced,0.9462807448483063,0.8418230563002681,0.5462466487935657,0.01
arm5,3,148,164,mt_balanced,0.9155190561817463,0.8211920529801324,0.24834437086092714,0.01
arm5,3,148,164,mts_balanced,0.9745808545159546,0.8604651162790697,0.0,0.01
arm5,3,148,164,toolace_balanced,0.831738300826348,0.555858310626703,0.2779291553133515,0.01
arm5,3,148,164,mean,0.9170297390930887,0.7698346340465432,0.26813004374196103,0.01
